measure_number	beat	offset	duration	notes
16	2.5	46.5	0.25	('B-1', 'B-2', 'A-3', 'D4', 'F4')
16	2.75	46.75	0.25	('B-1', 'B-2', 'A-3', 'D4', 'E4')
16	3.0	47.0	0.5	('B-1', 'B-2', 'A-3', 'D4', 'F4')
16	3.5	47.5	0.5	('B-1', 'B-2', 'A-3', 'D4', 'G4')
17	1.0	48.0	0.5	('E-2', 'E-3', 'G3', 'E-4')
17	1.5	48.5	0.5	('E-3', 'G3', 'E-4')
17	2.0	49.0	0.5	('E-3',)
17	2.5	49.5	0.5	('E-3',)
17	3.0	50.0	0.5	('E-3',)
17	3.5	50.5	0.5	('E-3',)
18	1.0	51.0	0.5	('E-3', 'C4', 'E-4', 'D6', 'E-6')
18	1.5	51.5	0.25	('E-3', 'C4', 'E-4', 'E-6')
18	1.75	51.75	0.25	('E-3', 'C4', 'E-4', 'A-5')
18	2.0	52.0	0.5	('E-3', 'C4', 'E-4', 'A-5')
18	2.5	52.5	0.5	('E-3', 'C4', 'E-4', 'A-5')
18	3.0	53.0	0.5	('E-3', 'C4', 'E-4')
18	3.5	53.5	0.5	('E-3', 'C4', 'E-4')
19	1.0	54.0	0.5	('E-3', 'B-3', 'D4', 'D5', 'E-5')
19	1.5	54.5	0.25	('E-3', 'B-3', 'D4', 'E-5')
19	1.75	54.75	0.25	('E-3', 'B-3', 'D4', 'G4')
19	2.0	55.0	0.5	('E-3', 'B-3', 'D4', 'G4')
19	2.5	55.5	0.5	('E-3', 'B-3', 'D4', 'G4')
19	3.0	56.0	0.5	('E-3', 'B-3', 'D4')
19	3.5	56.5	0.5	('E-3', 'B-3', 'D4')
20	1.0	57.0	0.25	('E-3', 'A-3', 'C4', 'E-5')
20	1.25	57.25	0.25	('E-3', 'A-3', 'C4', 'F4')
20	1.5	57.5	0.5	('E-3', 'A-3', 'C4')
20	2.0	58.0	0.25	('E-3', 'A-3', 'C4', 'E-5')
