measure_number	beat	offset	duration	notes
133	1.0	50293/96	4.0	('G1', 'G2', 'F3', 'B3', 'D4')
134	1.0	50677/96	4.0	('F#1', 'F#2', 'A5', 'C6', 'D6')
135	1.0	51061/96	4.0	('F#2', 'F#3', 'A3', 'C4', 'D4')
136	1.0	51445/96	1.0	('G1', 'B-1', 'D2', 'G2', 'G3', 'B-3', 'D4', 'G4')
136	203/96	51541/96	0.375	('G1', 'B-1', 'D2', 'G2', 'G3', 'B-3', 'D4', 'G4')
136	239/96	51577/96	0.125	('B-3', 'D4', 'G4')
136	251/96	51589/96	0.375	('A3', 'D4', 'F#4', 'A4')
136	287/96	51625/96	0.125	('G3', 'D4', 'G4', 'B-4')
136	299/96	51637/96	1.0	('C#4', 'E4', 'G4', 'B-4')
136	395/96	51733/96	0.5	('D4', 'F#4', 'A4')
136	479/96	51817/96	0.125	('E-3',)
137	1.0	51829/96	1.0	('E-4', 'F#4', 'A4', 'C5')
137	203/96	51925/96	0.375	('E-4', 'F#4', 'A4', 'C5')
137	239/96	51961/96	0.125	('E-4', 'F#4', 'A4', 'C5')
137	251/96	51973/96	0.375	('D4', 'F#4', 'A4', 'D5')
137	287/96	52009/96	0.125	('C4', 'F#4', 'A4', 'E-5')
137	299/96	52021/96	1.0	('B-3', 'F#4', 'A4', 'E-5')
137	395/96	52117/96	0.5	('B-3', 'G4', 'B-4', 'D5')
137	479/96	52201/96	0.125	('E-3',)
138	1.0	52213/96	1.0	('E-4', 'F#4', 'A4', 'C5')
138	203/96	52309/96	0.375	('E-4', 'F#4', 'A4', 'C5')
138	239/96	52345/96	0.125	('E-4', 'F#4', 'A4', 'C5')
138	251/96	52357/96	0.375	('D4', 'F#4', 'A4', 'D5')
138	287/96	52393/96	0.125	('C4', 'F#4', 'A4', 'D#5')
138	299/96	52405/96	0.5	('C4', 'F#4', 'A4', 'D#5')
138	347/96	52453/96	0.5	('B3', 'F#4', 'A4', 'D#5')
138	395/96	52501/96	0.5	('B3', 'E4', 'G4', 'E5')
138	443/96	52549/96	0.5	('B3', 'E4', 'G4', 'E5')
139	1.0	52597/96	0.5	('B3', 'D#4', 'F#4', 'A4')
139	155/96	52645/96	0.5	('B2', 'D#4', 'F#4', 'A4')
139	203/96	52693/96	0.5	('B2', 'B3', 'E4', 'G4')
139	251/96	52741/96	0.5	('B2', 'B3', 'E4', 'G4')
139	299/96	52789/96	0.5	('B2', 'A3', 'C4', 'D#4', 'F#4')
139	347/96	52837/96	0.5	('B1', 'A3', 'C4', 'D#4', 'F#4')
139	395/96	52885/96	0.5	('B1', 'F#3', 'A3', 'D#4')
